id,l1_code,l1_name,l1_name_en,l2_code,l2_name,l2_name_en,l3_code,l3_name,l3_name_en,natural_accounting_class,classification_code,full_code,cap_threshold,cap_threshold_large_entity,useful_life_min,useful_life_max
cls_20040201,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,04,الغسيل الصناعي ومعدات التنظيف الجاف,Industrial Laundry and Dry Cleaning Equipment,02,معدات التنظيف الجاف,Dry Cleaning Equipment,01,200402,20040201,10000,,10,15
cls_20040204,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,04,الغسيل الصناعي ومعدات التنظيف الجاف,Industrial Laundry and Dry Cleaning Equipment,02,معدات التنظيف الجاف,Dry Cleaning Equipment,04,200402,20040204,10000,,10,15
cls_20040301,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,04,الغسيل الصناعي ومعدات التنظيف الجاف,Industrial Laundry and Dry Cleaning Equipment,03,معدات الكي,Ironing Equipment,01,200403,20040301,10000,,15,25
cls_20040304,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,04,الغسيل الصناعي ومعدات التنظيف الجاف,Industrial Laundry and Dry Cleaning Equipment,03,معدات الكي,Ironing Equipment,04,200403,20040304,10000,,15,25
cls_20040401,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,04,الغسيل الصناعي ومعدات التنظيف الجاف,Industrial Laundry and Dry Cleaning Equipment,04,معدات تنظيف أخرى,Other Cleaning Equipment,01,200404,20040401,10000,,12,20
cls_20040404,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,04,الغسيل الصناعي ومعدات التنظيف الجاف,Industrial Laundry and Dry Cleaning Equipment,04,معدات تنظيف أخرى,Other Cleaning Equipment,04,200404,20040404,10000,,12,20
cls_20040501,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,04,الغسيل الصناعي ومعدات التنظيف الجاف,Industrial Laundry and Dry Cleaning Equipment,05,معدات الغسيل والتجفيف,Washing And Drying Equipment,01,200405,20040501,10000,,7,12
cls_20040504,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,04,الغسيل الصناعي ومعدات التنظيف الجاف,Industrial Laundry and Dry Cleaning Equipment,05,معدات الغسيل والتجفيف,Washing And Drying Equipment,04,200405,20040504,10000,,7,12
cls_20050101,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,05,أجهزة الملاحة والرادار,Navigation and Radar Equipment,01,معدات الاتصالات للملاحة,Aeronautical Communication Equipment,01,200501,20050101,10000,,3,7
cls_20050104,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,05,أجهزة الملاحة والرادار,Navigation and Radar Equipment,01,معدات الاتصالات للملاحة,Aeronautical Communication Equipment,04,200501,20050104,10000,,3,7
cls_20050201,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,05,أجهزة الملاحة والرادار,Navigation and Radar Equipment,02,معدات الأتمتة للملاحة,Air Traffic Automation Equipment,01,200502,20050201,10000,,3,7
cls_20050204,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,05,أجهزة الملاحة والرادار,Navigation and Radar Equipment,02,معدات الأتمتة للملاحة,Air Traffic Automation Equipment,04,200502,20050204,10000,,3,7
cls_20050301,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,05,أجهزة الملاحة والرادار,Navigation and Radar Equipment,03,أنظمة إضاءة المدرجات,Airfield Lighting System,01,200503,20050301,10000,,12,20
cls_20050304,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,05,أجهزة الملاحة والرادار,Navigation and Radar Equipment,03,أنظمة إضاءة المدرجات,Airfield Lighting System,04,200503,20050304,10000,,12,20
cls_20050401,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,05,أجهزة الملاحة والرادار,Navigation and Radar Equipment,04,معدات الأرصاد الجوية,Aviation Meteorology Equipment,01,200504,20050401,10000,,12,20
cls_20050404,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,05,أجهزة الملاحة والرادار,Navigation and Radar Equipment,04,معدات الأرصاد الجوية,Aviation Meteorology Equipment,04,200504,20050404,10000,,12,20
cls_20050501,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,05,أجهزة الملاحة والرادار,Navigation and Radar Equipment,05,معدات الدعم الأرضي,Ground support equipment,01,200505,20050501,10000,,7,12
cls_20050504,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,05,أجهزة الملاحة والرادار,Navigation and Radar Equipment,05,معدات الدعم الأرضي,Ground support equipment,04,200505,20050504,10000,,7,12
cls_20050601,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,05,أجهزة الملاحة والرادار,Navigation and Radar Equipment,06,معدات الهبوط,Instrument Landing Equipment,01,200506,20050601,10000,,7,12
cls_20050604,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,05,أجهزة الملاحة والرادار,Navigation and Radar Equipment,06,معدات الهبوط,Instrument Landing Equipment,04,200506,20050604,10000,,7,12
cls_20050701,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,05,أجهزة الملاحة والرادار,Navigation and Radar Equipment,07,معدات الملاحة المساندة,Navigation Aid Equipment,01,200507,20050701,10000,,3,7
cls_20050704,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,05,أجهزة الملاحة والرادار,Navigation and Radar Equipment,07,معدات الملاحة المساندة,Navigation Aid Equipment,04,200507,20050704,10000,,3,7
cls_20050801,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,05,أجهزة الملاحة والرادار,Navigation and Radar Equipment,08,رادارات,Radar,01,200508,20050801,10000,,7,12
cls_20050804,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,05,أجهزة الملاحة والرادار,Navigation and Radar Equipment,08,رادارات,Radar,04,200508,20050804,10000,,7,12
cls_20060101,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,06,معدات حفر واستكشاف النفط والغاز,Oil and Gas Drilling and Exploration Equipment,01,معدات أكسدة,Acidizing Equipment,01,200601,20060101,10000,,7,12
cls_20060104,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,06,معدات حفر واستكشاف النفط والغاز,Oil and Gas Drilling and Exploration Equipment,01,معدات أكسدة,Acidizing Equipment,04,200601,20060104,10000,,7,12
cls_20060201,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,06,معدات حفر واستكشاف النفط والغاز,Oil and Gas Drilling and Exploration Equipment,02,معدات تدعيم الإسمنت,Cementing Equipment,01,200602,20060201,10000,,12,20
cls_20060204,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,06,معدات حفر واستكشاف النفط والغاز,Oil and Gas Drilling and Exploration Equipment,02,معدات تدعيم الإسمنت,Cementing Equipment,04,200602,20060204,10000,,12,20
cls_20060301,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,06,معدات حفر واستكشاف النفط والغاز,Oil and Gas Drilling and Exploration Equipment,03,معدات أنابيب ملتفة,Coiled Tubing Equipment,01,200603,20060301,10000,,7,12
cls_20060304,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,06,معدات حفر واستكشاف النفط والغاز,Oil and Gas Drilling and Exploration Equipment,03,معدات أنابيب ملتفة,Coiled Tubing Equipment,04,200603,20060304,10000,,7,12
cls_20060401,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,06,معدات حفر واستكشاف النفط والغاز,Oil and Gas Drilling and Exploration Equipment,04,معدات قياس الحفر والاستكشاف,Drilling and Exploration Measurement Equipment,01,200604,20060401,10000,,7,12
cls_20060404,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,06,معدات حفر واستكشاف النفط والغاز,Oil and Gas Drilling and Exploration Equipment,04,معدات قياس الحفر والاستكشاف,Drilling and Exploration Measurement Equipment,04,200604,20060404,10000,,7,12
cls_20060501,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,06,معدات حفر واستكشاف النفط والغاز,Oil and Gas Drilling and Exploration Equipment,05,معدات قاع بئر قابلة للتوسعة,Expandable Downhole Equipment,01,200605,20060501,10000,,20,30
cls_20060504,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,06,معدات حفر واستكشاف النفط والغاز,Oil and Gas Drilling and Exploration Equipment,05,معدات قاع بئر قابلة للتوسعة,Expandable Downhole Equipment,04,200605,20060504,10000,,20,30
cls_20060601,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,06,معدات حفر واستكشاف النفط والغاز,Oil and Gas Drilling and Exploration Equipment,06,معدات التصديع,Fracturing Equipment,01,200606,20060601,10000,,12,20
cls_20060604,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,06,معدات حفر واستكشاف النفط والغاز,Oil and Gas Drilling and Exploration Equipment,06,معدات التصديع,Fracturing Equipment,04,200606,20060604,10000,,12,20
cls_20060701,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,06,معدات حفر واستكشاف النفط والغاز,Oil and Gas Drilling and Exploration Equipment,07,معدات متعددة الأطراف,Multilateral Equipment,01,200607,20060701,10000,,20,30
cls_20060704,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,06,معدات حفر واستكشاف النفط والغاز,Oil and Gas Drilling and Exploration Equipment,07,معدات متعددة الأطراف,Multilateral Equipment,04,200607,20060704,10000,,20,30
cls_20060801,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,06,معدات حفر واستكشاف النفط والغاز,Oil and Gas Drilling and Exploration Equipment,08,أدوات آلات حفر واستكشاف النفط والغاز,Oil & Gas Drilling and Exploration Machinery Tools,01,200608,20060801,10000,,7,12
cls_20060804,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,06,معدات حفر واستكشاف النفط والغاز,Oil and Gas Drilling and Exploration Equipment,08,أدوات آلات حفر واستكشاف النفط والغاز,Oil & Gas Drilling and Exploration Machinery Tools,04,200608,20060804,10000,,7,12
cls_20060901,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,06,معدات حفر واستكشاف النفط والغاز,Oil and Gas Drilling and Exploration Equipment,09,سلع أنبوبية للدول النفطية,Oil Country Tubular Goods,01,200609,20060901,10000,,25,35
cls_20060904,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,06,معدات حفر واستكشاف النفط والغاز,Oil and Gas Drilling and Exploration Equipment,09,سلع أنبوبية للدول النفطية,Oil Country Tubular Goods,04,200609,20060904,10000,,25,35
cls_20061001,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,06,معدات حفر واستكشاف النفط والغاز,Oil and Gas Drilling and Exploration Equipment,10,معدات حفر النفط والغاز,Oil and Gas Drilling Equipment,01,200610,20061001,,,,
cls_20061004,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,06,معدات حفر واستكشاف النفط والغاز,Oil and Gas Drilling and Exploration Equipment,10,معدات حفر النفط والغاز,Oil and Gas Drilling Equipment,04,200610,20061004,,,,
cls_20061101,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,06,معدات حفر واستكشاف النفط والغاز,Oil and Gas Drilling and Exploration Equipment,11,معدات التثقيب,Perforating Equipment,01,200611,20061101,10000,,20,30
cls_20061104,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,06,معدات حفر واستكشاف النفط والغاز,Oil and Gas Drilling and Exploration Equipment,11,معدات التثقيب,Perforating Equipment,04,200611,20061104,10000,,20,30
cls_20061201,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,06,معدات حفر واستكشاف النفط والغاز,Oil and Gas Drilling and Exploration Equipment,12,معدات نظم الإنتاج,Production Systems Equipment,01,200612,20061201,10000,,12,20
cls_20061204,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,06,معدات حفر واستكشاف النفط والغاز,Oil and Gas Drilling and Exploration Equipment,12,معدات نظم الإنتاج,Production Systems Equipment,04,200612,20061204,10000,,12,20
cls_20061301,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,06,معدات حفر واستكشاف النفط والغاز,Oil and Gas Drilling and Exploration Equipment,13,معدات التحكم في الرمال,Sand Control Equipment,01,200613,20061301,10000,,7,12
cls_20061304,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,06,معدات حفر واستكشاف النفط والغاز,Oil and Gas Drilling and Exploration Equipment,13,معدات التحكم في الرمال,Sand Control Equipment,04,200613,20061304,10000,,7,12
cls_20061401,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,06,معدات حفر واستكشاف النفط والغاز,Oil and Gas Drilling and Exploration Equipment,14,معدات متعلقة بالزلازل,Seismic Equipment,01,200614,20061401,10000,,7,12
cls_20061404,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,06,معدات حفر واستكشاف النفط والغاز,Oil and Gas Drilling and Exploration Equipment,14,معدات متعلقة بالزلازل,Seismic Equipment,04,200614,20061404,10000,,7,12
cls_20061501,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,06,معدات حفر واستكشاف النفط والغاز,Oil and Gas Drilling and Exploration Equipment,15,معدات أنبوب التزليق,Slickline Equipment,01,200615,20061501,10000,,7,12
cls_20061504,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,06,معدات حفر واستكشاف النفط والغاز,Oil and Gas Drilling and Exploration Equipment,15,معدات أنبوب التزليق,Slickline Equipment,04,200615,20061504,10000,,7,12
cls_20070101,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,01,أنظمة حقن مواد كيميائية,Chemical Injection Systems,01,200701,20070101,10000,,12,20
cls_20070104,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,01,أنظمة حقن مواد كيميائية,Chemical Injection Systems,04,200701,20070104,10000,,12,20
cls_20070201,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,02,معدات إزالة رمال,Desanding Equipment,01,200702,20070201,10000,,12,20
cls_20070204,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,02,معدات إزالة رمال,Desanding Equipment,04,200702,20070204,10000,,12,20
cls_20070301,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,03,مستلزمات إنتاج قاع البئر,Downhole Production Accessories,01,200703,20070301,10000,,12,20
cls_20070304,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,03,مستلزمات إنتاج قاع البئر,Downhole Production Accessories,04,200703,20070304,10000,,12,20
cls_20070401,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,04,معدات معالجة الغاز,Gas Treating Equipment,01,200704,20070401,10000,,12,20
cls_20070404,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,04,معدات معالجة الغاز,Gas Treating Equipment,04,200704,20070404,10000,,12,20
cls_20070501,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,05,مولد جوليكول,Glycol Regenerators,01,200705,20070501,10000,,20,30
cls_20070504,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,05,مولد جوليكول,Glycol Regenerators,04,200705,20070504,10000,,20,30
cls_20070601,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,06,معالج مسخن,Heater Treaters,01,200706,20070601,10000,,15,25
cls_20070604,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,06,معالج مسخن,Heater Treaters,04,200706,20070604,10000,,15,25
cls_20070701,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,07,سخانات خطية,Line Heaters,01,200707,20070701,10000,,15,25
cls_20070704,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,07,سخانات خطية,Line Heaters,04,200707,20070704,10000,,15,25
cls_20070801,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,08,معدات قاع المحيط,Ocean Floor Equipment,01,200708,20070801,10000,,7,12
cls_20070804,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,08,معدات قاع المحيط,Ocean Floor Equipment,04,200708,20070804,10000,,7,12
cls_20070901,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,09,منصات تخزين وإنتاج بعيدة عن الشاطئ,Offshore Production and Storage Platforms,01,200709,20070901,10000,,7,12
cls_20070904,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,09,منصات تخزين وإنتاج بعيدة عن الشاطئ,Offshore Production and Storage Platforms,04,200709,20070904,10000,,7,12
cls_20071001,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,10,معدات خدمة خط أنابيب,Pipeline Service Equipment,01,200710,20071001,10000,,12,20
cls_20071004,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,10,معدات خدمة خط أنابيب,Pipeline Service Equipment,04,200710,20071004,10000,,12,20
cls_20071101,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,11,معدات معالجة مياه الناتج,Produced Water Treating Equipment,01,200711,20071101,,,,
cls_20071104,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,11,معدات معالجة مياه الناتج,Produced Water Treating Equipment,04,200711,20071104,,,,
cls_20071201,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,12,أنظمة ضبط الإنتاج,Production Control System Instrumentation,01,200712,20071201,10000,,7,12
cls_20071204,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,12,أنظمة ضبط الإنتاج,Production Control System Instrumentation,04,200712,20071204,10000,,7,12
cls_20071301,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,13,زلاجات حقن إنتاج,Production Injection Skids,01,200713,20071301,10000,,7,12
cls_20071304,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,13,زلاجات حقن إنتاج,Production Injection Skids,04,200713,20071304,10000,,7,12
cls_20071401,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,14,فواصل الإنتاج,Production Separators,01,200714,20071401,10000,,12,20
cls_20071404,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,14,فواصل الإنتاج,Production Separators,04,200714,20071404,10000,,12,20
cls_20071501,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,15,وحدات ضخ,Pumping Units,01,200715,20071501,10000,,15,25
cls_20071504,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,15,وحدات ضخ,Pumping Units,04,200715,20071504,10000,,15,25
cls_20071601,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,16,أوعية وصهاريج تخزين,Storage Vessels And Tanks,01,200716,20071601,10000,,20,30
cls_20071604,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,16,أوعية وصهاريج تخزين,Storage Vessels And Tanks,04,200716,20071604,10000,,20,30
cls_20071701,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,17,مواد مرنة تحت سطح بحر,Subsea Flexibles,01,200717,20071701,10000,,7,12
cls_20071704,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,17,مواد مرنة تحت سطح بحر,Subsea Flexibles,04,200717,20071704,10000,,7,12
cls_20071801,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,18,عدادات تحت سطح بحر,Subsea Meters,01,200718,20071801,10000,,20,30
cls_20071804,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,18,عدادات تحت سطح بحر,Subsea Meters,04,200718,20071804,10000,,20,30
cls_20071901,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,19,مواد خط أنابيب تحت سطح بحر,Subsea Pipeline Materials,01,200719,20071901,10000,,15,25
cls_20071904,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,19,مواد خط أنابيب تحت سطح بحر,Subsea Pipeline Materials,04,200719,20071904,10000,,15,25
cls_20072001,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,20,سرايا تحت سطح بحر ومعدات ذات علاقة,Subsea Umbilicals and Related Equipment,01,200720,20072001,10000,,7,12
cls_20072004,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,20,سرايا تحت سطح بحر ومعدات ذات علاقة,Subsea Umbilicals and Related Equipment,04,200720,20072004,10000,,7,12
cls_20072101,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,21,فضبان ماصة,Sucker Rods,01,200721,20072101,10000,,3,7
cls_20072104,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,21,فضبان ماصة,Sucker Rods,04,200721,20072104,10000,,3,7
cls_20072201,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,22,مقاييس تدفق إنتاج بئر,Well Production Flow Measurement Meters,01,200722,20072201,10000,,12,20
cls_20072204,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,22,مقاييس تدفق إنتاج بئر,Well Production Flow Measurement Meters,04,200722,20072204,10000,,12,20
cls_20072301,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,23,معدات رأس البئر,Wellhead Equipment,01,200723,20072301,10000,,15,25
cls_20072304,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,07,معدات تشغيل وإنتاج النفط والغاز,Oil and Gas Operating and Production Equipment,23,معدات رأس البئر,Wellhead Equipment,04,200723,20072304,10000,,15,25
cls_20080101,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,08,آلات معالجة البترول,Petroleum Processing Machinery,01,آلات معالجة هيدروجينية,Hydrotreating Machinery,01,200801,20080101,10000,,12,20
cls_20080104,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,08,آلات معالجة البترول,Petroleum Processing Machinery,01,آلات معالجة هيدروجينية,Hydrotreating Machinery,04,200801,20080104,10000,,12,20
cls_20080201,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,08,آلات معالجة البترول,Petroleum Processing Machinery,02,آلات تقطير ومعالجة البترول,Petroleum Distilling and Processing Machinery,01,200802,20080201,10000,,15,25
cls_20080204,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,08,آلات معالجة البترول,Petroleum Processing Machinery,02,آلات تقطير ومعالجة البترول,Petroleum Distilling and Processing Machinery,04,200802,20080204,10000,,15,25
cls_20090101,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,09,معدات الدواجن والماشية,Poultry And Livestock Equipment,01,معدات سقي وتغذية الحيوانات,Animal Watering & Feeding Equipment,01,200901,20090101,10000,,5,10
cls_20090104,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,09,معدات الدواجن والماشية,Poultry And Livestock Equipment,01,معدات سقي وتغذية الحيوانات,Animal Watering & Feeding Equipment,04,200901,20090104,10000,,5,10
cls_20090201,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,09,معدات الدواجن والماشية,Poultry And Livestock Equipment,02,معدات تربية,Husbandry Equipment,01,200902,20090201,10000,,5,10
cls_20090204,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,09,معدات الدواجن والماشية,Poultry And Livestock Equipment,02,معدات تربية,Husbandry Equipment,04,200902,20090204,10000,,5,10
cls_20090301,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,09,معدات الدواجن والماشية,Poultry And Livestock Equipment,03,حاضنات,Incubators,01,200903,20090301,10000,,12,20
cls_20090304,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,09,معدات الدواجن والماشية,Poultry And Livestock Equipment,03,حاضنات,Incubators,04,200903,20090304,10000,,12,20
cls_20090401,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,09,معدات الدواجن والماشية,Poultry And Livestock Equipment,04,معدات ضبط ومراقبة الثروة الحيوانية,Livestock Restraint & Monitoring Equipment,01,200904,20090401,10000,,15,25
cls_20090404,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,09,معدات الدواجن والماشية,Poultry And Livestock Equipment,04,معدات ضبط ومراقبة الثروة الحيوانية,Livestock Restraint & Monitoring Equipment,04,200904,20090404,10000,,15,25
cls_20090501,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,09,معدات الدواجن والماشية,Poultry And Livestock Equipment,05,معدات الحلب,Milking Equipment,01,200905,20090501,10000,,12,20
cls_20090504,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,09,معدات الدواجن والماشية,Poultry And Livestock Equipment,05,معدات الحلب,Milking Equipment,04,200905,20090504,10000,,12,20
cls_20090601,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,09,معدات الدواجن والماشية,Poultry And Livestock Equipment,06,معدات القص,Shearing or Clipping equipment,01,200906,20090601,10000,,12,20
cls_20090604,20,الآلات والمعدات الأخرى,Other Machinery and Equipment,09,معدات الدواجن والماشية,Poultry And Livestock Equipment,06,معدات القص,Shearing or Clipping equipment,04,200906,20090604,10000,,12,20
